Benchmark Name,MemoryCellInputFile,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Area (mm^2),Area Efficiency (percent),Total Power,Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Capacity (MB),CellArea (F^2),Source,ReadEDP (mJ·ms),WriteEDP (mJ·ms),Total memory latency (ms),Read Energy per access (pJ),Write Energy per access (pJ),WriteEDP per access (nJ·ns),ReadEDP per access (nj·ns)
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.157572,0.05204400000000001,292.2984,336.19200000000006,2.361,66.864,315.83361600000006,66.864,40.597,140.08,21.885,21.685,315.624, 16, 15,FeFET_16MB_WriteEDP_1BPC-main_dnn_study.csv,46.0580434848,52.97444582400001,628.4904000000001,12835.272528000001,44234.29492000001,6196.340032393602,521.0735588192161
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.1921392,0.0606744,292.7448,336.23520000000013,3.132,50.391,631.4988136000001,50.391,40.659,140.09799999999998,26.686,25.281,631.246, 16, 15,FeFET_16MB_WriteEDP_1BPC-main_dnn_study.csv,56.24775167616,64.60396233984002,628.9800000000001,25692.517114,88461.58310799999,12393.290870264582,1044.6320533381258
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1921392,0.0606744,292.7448,216.2352,3.132,50.391,631.4988136000001,50.391,40.659,90.098,26.686,25.281,631.246, 16, 15,FeFET_16MB_WriteEDP_1BPC-main_dnn_study.csv,56.24775167616,41.54725833984,508.98,25692.517114,56899.283108,5126.511609464584,1044.6320533381258
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.157572,0.0478704,292.2984,4896.0,2.361,66.864,315.82944240000006,66.864,40.597,2040.0,21.885,19.945999999999998,315.624, 16, 15,FeFET_16MB_WriteEDP_1BPC-main_dnn_study.csv,46.0580434848,771.4725119999999,5188.2984,12835.272528000001,643892.9060000001,1313541.5282400004,521.0735588192161
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.157572,0.049840800000000005,292.2984,2496.0,2.361,66.864,315.83141280000007,66.864,40.597,1040.0,21.885,20.767,315.624, 16, 15,FeFET_16MB_WriteEDP_1BPC-main_dnn_study.csv,46.0580434848,393.299712,2788.2984,12835.272528000001,328269.727,341400.51608000003,521.0735588192161
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.051767999999999995,0.015542400000000001,135.1296,24043.2,0.299399437,65.899,39.52031040000001,65.899,18.768,10018.0,7.19,6.476,39.453, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,6.9953891328,1244.6683776,24178.3296,747.6439040000001,395246.63000000006,3959580.739340001,14.031780790272004
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.10059839999999999,0.025356,289.9512000000001,2496.0,1.092,18.068,315.7479544,18.068,40.271,1040.0,13.972000000000001,10.565,315.622, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,29.168626798080005,251.09360639999997,2785.9512,12724.385562000001,328257.445,341387.7428,512.423730967302
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.060703199999999985,0.020390400000000003,135.15120000000002,284.2992,0.398895367,49.462,78.98709360000001,49.462,18.771,118.458,8.431000000000001,8.496,78.906, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,8.204110323839998,17.257871197439997,419.4504,1489.5755260000003,9355.542948,1108.238906534184,27.96082219854601
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.10059839999999999,0.023834400000000002,289.9512000000001,336.0696,1.092,18.068,315.74643280000004,18.068,40.271,140.029,13.972000000000001,9.931000000000001,315.622, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,29.168626798080005,33.80806404863999,626.0208,12724.385562000001,44206.164037999995,6190.144944077102,512.423730967302
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.10059839999999999,0.023834400000000002,289.9512000000001,216.0696,1.092,18.068,315.74643280000004,18.068,40.271,90.029,13.972000000000001,9.931000000000001,315.622, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,29.168626798080005,21.736256048639998,506.0208000000001,12724.385562000001,28425.064038,2559.080090277102,512.423730967302
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.060703199999999985,0.018216,135.15120000000002,4843.199999999999,0.398895367,49.462,78.98491920000001,49.462,18.771,2018.0,8.431000000000001,7.59,78.906, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,8.204110323839998,293.9977382399999,4978.351199999999,1489.5755260000003,159239.89800000002,321346.114164,27.96082219854601
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.060703199999999985,0.0192432,135.15120000000002,2443.2,0.398895367,49.462,78.98594640000002,49.462,18.771,1018.0,8.431000000000001,8.017999999999999,78.906, 2, 15,FeFET_2MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,8.204110323839998,148.31005823999996,2578.3512,1489.5755260000003,80334.326,81780.343868,27.96082219854601
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.299772,0.1639104,8.236799999999999,24002.4,2.086,75.666,20.2726824,75.666,1.1440000000000001,10001.0,41.635,68.296,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,7195.2474528,24010.6368,64.296496,198178.105,1981979.228105,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.299772,0.5004288,8.236799999999999,2402.4,2.086,75.666,20.609200800000004,75.666,1.1440000000000001,1001.0,41.635,208.512,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,720.1722528,2410.6368,64.296496,20037.321,20057.358321,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.299772,0.27786479999999997,8.236799999999999,242.8632,2.086,75.666,20.3866368,75.666,1.1440000000000001,101.193,41.635,115.777,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,72.8035871904,251.1,64.296496,2120.309137,214.560442500441,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.299772,0.356208,8.236799999999999,242.8632,2.086,75.666,20.46498,75.666,1.1440000000000001,101.193,41.635,148.42,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,72.8035871904,251.1,64.296496,2152.952137,217.86368559944103,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.299772,0.356208,8.236799999999999,122.8632,2.086,75.666,20.46498,75.666,1.1440000000000001,51.193000000000005,41.635,148.42,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,36.830947190399996,131.1,64.296496,1162.5021370000002,59.511971899441015,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.299772,0.2137656,8.236799999999999,4802.4,2.086,75.666,20.3225376,75.666,1.1440000000000001,2001.0,41.635,89.069,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,1439.6250527999998,4810.636799999999,64.296496,39726.878000000004,79493.48287800001,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.299772,0.2440344,8.236799999999999,2402.4,2.086,75.666,20.352806400000002,75.666,1.1440000000000001,1001.0,41.635,101.681,19.809, 16, 15,FeFET_16MB_ReadEDP_1BPC-main_dnn_study.csv,2.4691620095999993,720.1722528,2410.6368,64.296496,19930.49,19950.420490000004,0.07355519142400002
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.4735584000000001,0.22184160000000003,12.9024,24004.8,4.172,75.666,40.3124,75.666,1.7919999999999998,10002.0,65.77199999999999,92.434,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,11367.674680320002,24017.7024,136.76566399999996,396341.668,3964209.363336,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.4735584000000001,0.5583575999999999,12.9024,2404.8,4.172,75.666,40.648916,75.666,1.7919999999999998,1002.0,65.77199999999999,232.649,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,1138.8132403200004,2417.7024,136.76566399999996,39928.882999999994,40008.740765999995,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.4735584000000001,0.3357935999999999,12.9024,243.6408,4.172,75.666,40.426352,75.666,1.7919999999999998,101.51700000000001,65.77199999999999,139.914,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,115.37814742272003,256.5432,136.76566399999996,4161.712989000001,422.4846175043131,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.4735584000000001,0.4141368,12.9024,243.6408,4.172,75.666,40.5046952,75.666,1.7919999999999998,101.51700000000001,65.77199999999999,172.55700000000002,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,115.37814742272003,256.5432,136.76566399999996,4194.355989000001,425.79843693531313,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.4735584000000001,0.4141368,12.9024,123.6408,4.172,75.666,40.5046952,75.666,1.7919999999999998,51.516999999999996,65.77199999999999,172.55700000000002,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,58.55113942272001,136.5432,136.76566399999996,2213.5059889999998,114.03318803531299,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.4735584000000001,0.27169679999999996,12.9024,4804.799999999998,4.172,75.666,40.3622552,75.666,1.7919999999999998,2002.0,65.77199999999999,113.20700000000001,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,2275.3534003199998,4817.702399999998,136.76566399999996,79426.44099999999,159011.73488199996,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.4735584000000001,0.3019656,12.9024,2404.8,4.172,75.666,40.392524,75.666,1.7919999999999998,1002.0,65.77199999999999,125.819,39.617, 32, 15,FeFET_32MB_ReadEDP_1BPC-main_dnn_study.csv,6.110039900160001,1138.8132403200004,2417.7024,136.76566399999996,39822.053,39901.697106,0.2450840698879999
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.24405839999999998,0.0854136,5.2172856,24002.4,0.937306396,42.099,79.256472,42.099,0.7246229999999999,10001.0,33.897,35.589,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,5857.98734016,24007.6172856,91.089319521,789384.516,7894634.544516,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.24405839999999998,0.10731600000000002,5.2172856,2402.4,0.937306396,42.099,79.2783744,42.099,0.7246229999999999,1001.0,33.897,44.715,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,586.32590016,2407.6172856000003,91.089319521,79050.64199999999,79129.692642,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.24405839999999998,0.09283200000000001,5.2172856,241.2312,0.937306396,42.099,79.26389040000001,42.099,0.7246229999999999,100.51299999999999,33.897,38.68,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,58.87450070208,246.4484856,91.089319521,7971.869550999999,801.2765241796628,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.24405839999999998,0.0979296,5.2172856,241.2312,0.937306396,42.099,79.26898800000001,42.099,0.7246229999999999,100.51299999999999,33.897,40.804,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,58.87450070208,246.4484856,91.089319521,7973.993550999999,801.4900137916628,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.24405839999999998,0.0979296,5.2172856,121.2312,0.937306396,42.099,79.26898800000001,42.099,0.7246229999999999,50.513000000000005,33.897,40.804,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,29.58749270208,126.4484856,91.089319521,4027.643551,203.44835869166303,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.24405839999999998,0.0886584,5.2172856,4802.4,0.937306396,42.099,79.2597168,42.099,0.7246229999999999,2001.0,33.897,36.941,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,1172.0660601599998,4807.617285599999,91.089319521,157969.868,316097.705868,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.24405839999999998,0.0906288,5.2172856,2402.4,0.937306396,42.099,79.26168720000001,42.099,0.7246229999999999,1001.0,33.897,37.762,78.92699999999999, 4, 15,FeFET_4MB_ReadLatency_1BPC-main_dnn_study.csv,1.27332237587904,586.32590016,2407.6172856000003,91.089319521,79043.689,79122.732689,0.06600541597926557
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.3315672,0.1145856,6.489100800000001,24002.4,1.799,43.858,158.3001528,43.858,0.901264,10001.0,46.051,47.744,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,7958.408561280001,24008.889100800003,188.319127456,1578745.5979999998,15789034.725597998,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.3315672,0.136488,6.489100800000001,2402.4,1.799,43.858,158.32205520000002,43.858,0.901264,1001.0,46.051,56.87,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,796.55704128,2408.8891008,188.319127456,158068.724,158226.79272399997,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.3315672,0.12200160000000004,6.489100800000001,241.452,1.799,43.858,158.3075688,43.858,0.901264,100.605,46.051,50.833999999999996,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,80.0575635744,247.9411008,188.319127456,15931.73567,1602.81226708035,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.3315672,0.1270992,6.489100800000001,241.452,1.799,43.858,158.3126664,43.858,0.901264,100.605,46.051,52.958,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,80.0575635744,247.9411008,188.319127456,15933.85967,1603.0259521003502,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.3315672,0.1270992,6.489100800000001,121.45199999999998,1.799,43.858,158.3126664,43.858,0.901264,50.605,46.051,52.958,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,40.269499574399994,127.94110079999999,188.319127456,8041.159669999998,406.9228851003499,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.3315672,0.1178304,6.489100800000001,4802.4,1.799,43.858,158.3033976,43.858,0.901264,2001.0,46.051,49.096000000000004,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,1592.31832128,4808.8891008,188.319127456,315914.95,632145.81495,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.3315672,0.1197984,6.489100800000001,2402.4,1.799,43.858,158.30536560000002,43.858,0.901264,1001.0,46.051,49.916000000000004,157.85399999999998, 8, 15,FeFET_8MB_ReadLatency_1BPC-main_dnn_study.csv,2.1515729827737604,796.55704128,2408.8891008,188.319127456,158061.77,158219.83177,0.1697252500875044
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.07768800000000001,0.0241824,135.2448,24043.2,0.598798874,65.899,79.0078704,65.899,18.784000000000002,10018.0,10.79,10.076,78.906, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,10.506898022400001,1867.8681216000002,24178.4448,1492.9603040000002,790490.3840000001,7919132.666912001,28.043766350336007
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.1046448,0.0301608,291.80159999999995,2496.0,1.169,33.76,315.7578056,33.76,40.528,1040.0,14.534,12.567,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,261.1934208,2787.8016,12806.102943999998,328260.48699999996,341390.90647999995,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.1046448,0.026078399999999998,291.80159999999995,336.0552,1.169,33.76,315.7537232,33.76,40.528,140.023,14.534,10.866,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,35.16642919296,627.8568,12806.102943999998,44205.345328999996,6189.765069002566,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.1046448,0.027513599999999996,291.80159999999995,336.0552,1.169,33.76,315.7551584,33.76,40.528,140.023,14.534,11.464,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,35.16642919296,627.8568,12806.102943999998,44205.943328999994,6189.848802756565,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1046448,0.027513599999999996,291.80159999999995,216.0552,1.169,33.76,315.7551584,33.76,40.528,90.023,14.534,11.464,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,22.60905319296,507.85679999999996,12806.102943999998,28424.793328999996,2558.8851698565663,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.1046448,0.0249024,291.80159999999995,4896.0,1.169,33.76,315.7525472,33.76,40.528,2040.0,14.534,10.376,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,512.3409408,5187.8016,12806.102943999998,643881.296,1313517.84384,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.1046448,0.0254568,291.80159999999995,2496.0,1.169,33.76,315.7531016,33.76,40.528,1040.0,14.534,10.607000000000001,315.623, 4, 15,FeFET_4MB_WriteEDP_1BPC-main_dnn_study.csv,30.535520071679993,261.1934208,2787.8016,12806.102943999998,328258.527,341388.86808,519.005740114432
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.35393040000000003,0.15000479999999997,7.9272,24002.4,2.231,70.734,40.0709352,70.734,1.101,10001.0,49.157,62.501999999999995,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,8495.17903296,24010.3272,92.72026699999999,395772.06899999996,3958116.4620689997,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.35393040000000003,0.31872720000000004,7.9272,2402.4,2.231,70.734,40.2396576,70.734,1.101,1001.0,49.157,132.803,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,850.2823929600002,2410.3272,92.72026699999999,39739.37,39779.109370000006,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.35393040000000003,0.2071368,7.9272,242.25599999999997,2.231,70.734,40.128067200000004,70.734,1.101,100.94,49.157,86.307,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,85.7417629824,250.18319999999997,92.72026699999999,4080.19998,411.85538598119996,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.35393040000000003,0.2464176,7.9272,242.25599999999997,2.231,70.734,40.167348000000004,70.734,1.101,100.94,49.157,102.67399999999999,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,85.7417629824,250.18319999999997,92.72026699999999,4096.5669800000005,413.5074709612,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.35393040000000003,0.2464176,7.9272,122.256,2.231,70.734,40.167348000000004,70.734,1.101,50.94,49.157,102.67399999999999,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,43.2701149824,130.1832,92.72026699999999,2118.21698,107.90197296120002,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.35393040000000003,0.17500079999999998,7.9272,4802.4,2.231,70.734,40.0959312,70.734,1.101,2001.0,49.157,72.917,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,1699.71535296,4810.3272,92.72026699999999,79246.484,158572.214484,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.35393040000000003,0.190176,7.9272,2402.4,2.231,70.734,40.111106400000004,70.734,1.101,1001.0,49.157,79.24,39.567, 16, 15,FeFET_16MB_ReadLatency_1BPC-main_dnn_study.csv,2.8056770668800004,850.2823929600002,2410.3272,92.72026699999999,39685.807,39725.492807,0.102085013967
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.1049472,0.027086400000000004,291.85200000000003,24096.0,1.18,66.864,157.9440336,66.864,40.535,10040.0,14.575999999999999,11.286,157.812, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,30.629050214400003,2528.8077312,24387.852,6411.48542,1584443.7660000003,15907815.410640003,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.1222848,0.042280800000000014,291.96,2496.0,1.566,50.391,315.7875656,50.391,40.55,1040.0,16.984,17.617,315.623, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,35.702270207999995,305.2228608,2787.96,12815.49665,328265.537,341396.15848000004,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.1049472,0.0345024,291.85200000000003,336.1152,1.18,66.864,157.95144960000002,66.864,40.535,140.048,14.575999999999999,14.376,157.812, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,30.629050214400003,35.27434911744,627.9672,6411.48542,22115.630976,3097.249886926848,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.1222848,0.037389599999999995,291.96,336.1032,1.566,50.391,315.78267439999996,50.391,40.55,140.043,16.984,15.579,315.623, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,35.702270207999995,41.10031259136,628.0632,12815.49665,44216.370789,6192.193214403927,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1222848,0.037389599999999995,291.96,216.10320000000004,1.566,50.391,315.78267439999996,50.391,40.55,90.04299999999999,16.984,15.579,315.623, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,35.702270207999995,26.426136591360006,508.06320000000005,12815.49665,28435.220789,2560.3925855039265,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.1049472,0.030331200000000003,291.85200000000003,4896.0,1.18,66.864,157.94727840000002,66.864,40.535,2040.0,14.575999999999999,12.638,157.812, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,30.629050214400003,513.8214912,5187.852,6411.48542,321949.118,656776.2007200001,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.1049472,0.03230159999999999,291.85200000000003,2496.0,1.18,66.864,157.94924880000002,66.864,40.535,1040.0,14.575999999999999,13.459000000000001,157.812, 8, 15,FeFET_8MB_WriteEDP_1BPC-main_dnn_study.csv,30.629050214400003,261.9482112,2787.852,6411.48542,164137.939,170703.45656,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.1049472,0.027086400000000004,291.85200000000003,24096.0,1.18,66.864,157.9440336,66.864,40.535,10040.0,14.575999999999999,11.286,157.812, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.629050214400003,2528.8077312,24387.852,6411.48542,1584443.7660000003,15907815.410640003,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_2_9.cell,0.1222848,0.042280800000000014,291.96,2496.0,1.566,50.391,315.7875656,50.391,40.55,1040.0,16.984,17.617,315.623, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,35.702270207999995,305.2228608,2787.96,12815.49665,328265.537,341396.15848000004,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_3_9.cell,0.1049472,0.0345024,291.85200000000003,336.1152,1.18,66.864,157.95144960000002,66.864,40.535,140.048,14.575999999999999,14.376,157.812, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.629050214400003,35.27434911744,627.9672,6411.48542,22115.630976,3097.249886926848,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_4_9.cell,0.1222848,0.037389599999999995,291.96,336.1032,1.566,50.391,315.78267439999996,50.391,40.55,140.043,16.984,15.579,315.623, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,35.702270207999995,41.10031259136,628.0632,12815.49665,44216.370789,6192.193214403927,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_5_9.cell,0.1222848,0.037389599999999995,291.96,216.10320000000004,1.566,50.391,315.78267439999996,50.391,40.55,90.04299999999999,16.984,15.579,315.623, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,35.702270207999995,26.426136591360006,508.06320000000005,12815.49665,28435.220789,2560.3925855039265,519.6683891575
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_6_9.cell,0.1049472,0.030331200000000003,291.85200000000003,4896.0,1.18,66.864,157.94727840000002,66.864,40.535,2040.0,14.575999999999999,12.638,157.812, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.629050214400003,513.8214912,5187.852,6411.48542,321949.118,656776.2007200001,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_7_9.cell,0.1049472,0.03230159999999999,291.85200000000003,2496.0,1.18,66.864,157.94924880000002,66.864,40.535,1040.0,14.575999999999999,13.459000000000001,157.812, 8, 15,FeFET_8MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,30.629050214400003,261.9482112,2787.852,6411.48542,164137.939,170703.45656,259.8895614997
ResNet50_int, data/cell_cfgs/FeFET_HZO_15_1_9.cell,0.13952160000000002,0.0426072,292.5648,24096.0,1.976,79.878,157.9941288,79.878,40.634,10040.0,19.378,17.753,157.812, 16, 15,FeFET_16MB_WriteDynamicEnergy_1BPC-main_dnn_study.csv,40.819108999680005,3361.9124736000003,24388.5648,6431.9108080000005,1584450.2330000002,15907880.339320002,261.354263772272
