d0,d1,d2,size,log2_size,latency_us
1,1024,18,18432,14.169925,1.678397
1,1024,21,21504,14.392317,1.677946
1,1024,25,25600,14.643856,1.741147
1,1024,28,28672,14.807355,1.742076
1,1024,71,72704,16.149747,1.958096
1,1024,75,76800,16.228819,1.958173
1,1024,83,84992,16.375039,1.955673
1,1024,110,112640,16.781360,1.960512
1,1024,127,130048,16.988685,2.030713
1,1024,133,136192,17.055282,2.052418
1,1024,169,173056,17.400879,2.177089
1,1024,249,254976,17.960002,2.415720
1,1024,253,259072,17.982994,2.416659
1,1024,265,271360,18.049849,2.449243
1,1024,276,282624,18.108524,2.460207
1,1024,298,305152,18.219169,2.523808
1,1024,346,354304,18.434628,2.653725
1,1024,504,516096,18.977280,3.031960
1,1024,886,907264,19.791163,3.899648
1,1024,1064,1089536,20.055282,4.409021
1,1024,1354,1386496,20.403012,5.178858
1,1024,1951,1997824,20.929998,6.659244
1,1024,2518,2578432,21.298063,8.056301
1,1024,3805,3896320,21.893681,11.411918
1,1024,4689,4801536,22.195065,10.969247
1,1024,5224,5349376,22.350939,11.760342
1,1024,5745,5882880,22.488091,12.623196
1,1024,5876,6017024,22.520619,12.744795
1,1024,6787,6949888,22.728558,14.468856
1,1024,7471,7650304,22.867086,15.703858
1,1024,7976,8167424,22.961450,16.662032
1,1024,8890,9103360,23.117968,17.967055
1,1024,9027,9243648,23.140031,18.237626
1,1024,9437,9663488,23.204113,18.774817
1,1024,21746,22267904,24.408462,41.850936
1,1024,22750,23296000,24.473579,45.629521
1,1024,23340,23900160,24.510517,46.605751
1,1024,24010,24586240,24.551348,48.248379
1,1024,28901,29594624,24.818832,57.915890
1,1024,37849,38757376,25.207968,75.037968
1,1024,37999,38910976,25.213674,75.586438
2,1,11,22,4.459432,1.034789
2,1,12,24,4.584963,1.035763
2,1,13,26,4.700440,1.034701
2,1,28,56,5.807355,1.034325
2,1,58,116,6.857981,1.035130
2,1,116,232,7.857981,1.035355
2,1,126,252,7.977280,1.035356
2,1,154,308,8.266787,1.036345
2,1,179,358,8.483816,1.036138
2,1,190,380,8.569856,1.036437
2,1,293,586,9.194757,1.036003
2,1,298,596,9.219169,1.035825
2,1,309,618,9.271463,1.036171
2,1,1958,3916,11.935165,1.632059
2,1,2206,4412,12.107217,1.627880
2,1,2494,4988,12.284246,1.631209
2,1,4226,8452,13.045077,1.676658
2,1,4528,9056,13.144658,1.675967
2,1,7883,15766,13.944529,1.737602
2,1,10111,20222,14.303638,1.763627
2,1,19840,39680,15.276124,1.957090
2,1,40088,80176,16.290883,2.168536
2,8,11,176,7.459432,1.630131
2,8,30,480,8.906891,1.630155
2,8,82,1312,10.357552,1.629986
2,8,107,1712,10.741467,1.630243
2,8,244,3904,11.930737,1.611662
2,8,283,4528,12.144658,1.611209
2,8,308,4928,12.266787,1.611747
2,8,337,5392,12.396605,1.611207
2,8,617,9872,13.269127,1.644129
2,8,741,11856,13.533330,1.677259
2,8,1420,22720,14.471675,1.679535
