d0,d1,d2,size,log2_size,latency_us
2,8,30060,480960,18.875557,2.341527
2,16,20,640,9.321928,1.613391
2,16,25,800,9.643856,1.613254
2,16,41,1312,10.357552,1.613328
2,16,59,1888,10.882643,1.613560
2,16,69,2208,11.108524,1.611821
2,16,77,2464,11.266787,1.612335
2,16,94,3008,11.554589,1.612278
2,16,208,6656,12.700440,1.630006
2,16,1084,34688,15.082149,1.678808
2,16,2232,71424,16.124121,1.780831
2,16,13117,419744,18.679150,2.259329
2,64,9,1152,10.169925,1.565662
2,64,14,1792,10.807355,1.629702
2,64,15,1920,10.906891,1.612318
2,64,18,2304,11.169925,1.612407
2,64,88,11264,13.459432,1.676918
2,64,620,79360,16.276124,1.846546
2,64,8964,1147392,20.129927,3.208813
2,64,19978,2557184,21.286125,4.939292
2,64,47737,6110336,22.542820,9.388676
2,128,14,3584,11.807355,1.609318
2,128,15,3840,11.906891,1.611026
2,128,40,10240,13.321928,1.631019
2,128,141,36096,15.139551,1.779550
2,128,162,41472,15.339850,1.807087
2,128,441,112896,16.784635,2.019388
2,128,553,141568,17.111136,2.122981
2,128,611,156416,17.255029,2.165223
2,128,717,183552,17.485829,2.236326
2,128,862,220672,17.751544,2.352336
2,128,935,239360,17.868823,2.424199
2,256,26,13312,13.700440,1.676831
2,256,32,16384,14.000000,1.676987
2,256,58,29696,14.857981,1.703618
2,256,82,41984,15.357552,1.805794
2,256,150,76800,16.228819,1.958968
2,256,234,119808,16.870365,2.045547
2,256,289,147968,17.174926,2.139381
2,256,1869,956928,19.868051,4.507462
2,256,3769,1929728,20.879966,6.583402
2,256,12794,6550528,22.643180,17.248468
2,256,15094,7728128,22.881688,19.928311
2,256,17753,9089536,23.115775,23.347763
2,256,30196,15460352,23.882070,37.873995
2,512,14,14336,13.807355,1.677326
2,512,47,48128,15.554589,1.826385
2,512,93,95232,16.539159,1.958746
2,512,155,158720,17.276124,2.177240
2,512,410,419840,18.679480,2.986948
2,512,1048,1073152,20.033423,3.077694
2,512,1937,1983488,20.919608,7.465502
2,512,2096,2146304,21.033423,4.350114
2,512,2885,2954240,21.494356,8.974772
2,512,8083,8276992,22.980675,21.249039
2,512,10663,10918912,23.380326,27.420342
2,512,16925,17331200,24.046868,42.192235
2,1024,18,36864,15.169925,1.779098
2,1024,43,88064,16.426265,1.956600
2,1024,70,143360,17.129283,2.138277
2,1024,95,194560,17.569856,2.241028
2,1024,131,268288,18.033423,2.527118
2,1024,181,370688,18.499846,2.831008
2,1024,257,526336,19.005625,3.272804
2,1024,297,608256,19.214319,3.519986
2,1024,359,735232,19.487840,3.921496
2,1024,1694,3469312,21.726218,10.074977
2,1024,2561,5244928,22.322492,14.078653
2,1024,3900,7987200,22.929258,20.657808
2,1024,5283,10819584,23.367142,27.260137
2,1024,15200,31129600,24.891784,29.416142
2,1024,16877,34564096,25.042771,81.536507
4,1,8,32,5.000000,1.043530
4,1,10,40,5.321928,1.044207
4,1,33,132,7.044394,1.043769
4,1,39,156,7.285402,1.044332
4,1,1668,6672,12.703904,1.629522
4,1,2306,9224,13.171177,1.627975
4,1,7522,30088,14.876901,1.688931
4,1,9097,36388,15.151175,1.742535
4,1,11333,45332,15.468242,1.759649
4,8,84,2688,11.392317,1.612605
4,8,392,12544,13.614710,1.676931
4,8,394,12608,13.622052,1.677102
