d0,d1,d2,size,log2_size,latency_us
1,128,317,40576,15.308339,1.861043
1,128,991,126848,16.952741,2.247733
1,128,1171,149888,17.193525,2.346800
1,128,1550,198400,17.598053,2.517438
1,128,1728,221184,17.754888,2.601441
1,128,2407,308096,18.233020,2.919725
1,128,2443,312704,18.254438,2.936833
1,128,3069,392832,18.583553,3.215382
1,128,5175,662400,19.337343,4.219121
1,128,5626,720128,19.457894,4.472961
1,128,8463,1083264,20.046953,5.230776
1,128,8964,1147392,20.129927,5.514087
1,128,13624,1743872,20.733863,7.508493
1,128,28105,3597440,21.778539,12.829155
1,128,28196,3609088,21.783203,12.921256
1,128,30968,3963904,21.918491,13.986619
1,128,35196,4505088,22.103124,15.353767
1,128,35968,4603904,22.134426,16.097352
1,128,41615,5326720,22.344816,20.633721
1,128,41633,5329024,22.345440,20.721826
1,128,44731,5725568,22.448987,21.946119
1,256,8,2048,11.000000,1.629379
1,256,9,2304,11.169925,2.234597
1,256,10,2560,11.321928,2.187287
1,256,11,2816,11.459432,2.183006
1,256,20,5120,12.321928,2.235514
1,256,22,5632,12.459432,2.235256
1,256,25,6400,12.643856,1.678028
1,256,31,7936,12.954196,1.676983
1,256,34,8704,13.087463,1.677243
1,256,44,11264,13.459432,1.677758
1,256,50,12800,13.643856,1.751329
1,256,59,15104,13.882643,1.743212
1,256,67,17152,14.066089,1.742698
1,256,135,34560,15.076816,1.820431
1,256,164,41984,15.357552,1.869547
1,256,167,42752,15.383704,1.870316
1,256,247,63232,15.948367,1.957838
1,256,291,74496,16.184875,1.976208
1,256,356,91136,16.475733,2.091527
1,256,432,110592,16.754888,2.149098
1,256,455,116480,16.829723,2.175274
1,256,496,126976,16.954196,2.249634
1,256,685,175360,17.419960,2.446409
1,256,692,177152,17.434628,2.453044
1,256,790,202240,17.625709,2.531230
1,256,1587,406272,18.632086,3.263620
1,256,2719,696064,19.408860,4.372051
1,256,10171,2603776,21.312174,9.783422
1,256,13038,3337728,21.670435,12.705091
1,256,18450,4723200,22.171333,17.309612
1,256,21544,5515264,22.394999,21.408037
1,512,11,5632,12.459432,1.676691
1,512,13,6656,12.700440,1.676716
1,512,14,7168,12.807355,1.676646
1,512,23,11776,13.523562,1.678631
1,512,30,15360,13.906891,1.743167
1,512,36,18432,14.169925,1.741027
1,512,46,23552,14.523562,1.777789
1,512,49,25088,14.614710,1.783468
1,512,50,25600,14.643856,1.786122
1,512,79,40448,15.303781,1.861321
1,512,81,41472,15.339850,1.944606
1,512,84,43008,15.392317,1.946243
1,512,110,56320,15.781360,1.957245
1,512,149,76288,16.219169,2.009646
1,512,153,78336,16.257388,2.041701
1,512,165,84480,16.366322,2.056102
1,512,192,98304,16.584963,2.104051
1,512,211,108032,16.721099,2.151257
1,512,267,136704,17.060696,2.294556
1,512,310,158720,17.276124,2.360102
1,512,648,331776,18.339850,2.992328
1,512,937,479744,18.871905,3.554057
1,512,1306,668672,19.350939,4.282003
1,512,1629,834048,19.669771,4.913257
1,512,2054,1051648,20.004220,5.745868
1,512,2088,1069056,20.027906,5.829452
1,512,2250,1152000,20.135709,6.156461
1,512,2442,1250304,20.253847,6.523425
1,512,4269,2185728,21.059682,10.119406
1,512,4763,2438656,21.217655,11.098539
1,512,8028,4110336,21.970825,15.402032
1,512,8656,4431872,22.079485,15.033288
1,512,12121,6205952,22.565221,23.839840
1,512,14592,7471104,22.832890,28.222100
