d0,d1,d2,size,log2_size,latency_us
2,8,1420,22720,14.471675,1.690566
2,8,2829,45264,15.466076,1.805194
2,8,3159,50544,15.625252,1.811236
2,8,5525,88400,16.431759,1.957319
2,8,5705,91280,16.478011,1.958777
2,8,30060,480960,18.875557,2.943440
2,16,20,640,9.321928,1.630954
2,16,25,800,9.643856,1.630761
2,16,41,1312,10.357552,1.630353
2,16,59,1888,10.882643,1.630469
2,16,69,2208,11.108524,1.630546
2,16,77,2464,11.266787,1.630871
2,16,94,3008,11.554589,1.630796
2,16,208,6656,12.700440,1.631031
2,16,1084,34688,15.082149,1.779708
2,16,2232,71424,16.124121,1.956542
2,16,13117,419744,18.679150,2.805954
2,64,9,1152,10.169925,1.577727
2,64,14,1792,10.807355,1.676788
2,64,15,1920,10.906891,1.611670
2,64,18,2304,11.169925,1.629888
2,64,88,11264,13.459432,1.677010
2,64,620,79360,16.276124,1.956900
2,64,8964,1147392,20.129927,4.585982
2,64,19978,2557184,21.286125,8.086416
2,64,47737,6110336,22.542820,12.989521
2,128,14,3584,11.807355,1.629787
2,128,15,3840,11.906891,1.630473
2,128,40,10240,13.321928,1.678203
2,128,141,36096,15.139551,1.956032
2,128,162,41472,15.339850,1.957068
2,128,441,112896,16.784635,2.346599
2,128,553,141568,17.111136,2.560498
2,128,611,156416,17.255029,2.617304
2,128,717,183552,17.485829,2.800772
2,128,862,220672,17.751544,3.032341
2,128,935,239360,17.868823,3.138801
2,256,26,13312,13.700440,1.747222
2,256,32,16384,14.000000,1.675812
2,256,58,29696,14.857981,1.828452
2,256,82,41984,15.357552,1.955897
2,256,150,76800,16.228819,2.141882
2,256,234,119808,16.870365,2.407103
2,256,289,147968,17.174926,2.605435
2,256,1869,956928,19.868051,6.602429
2,256,3769,1929728,20.879966,11.046210
2,256,12794,6550528,22.643180,32.454452
2,256,15094,7728128,22.881688,38.091187
2,256,17753,9089536,23.115775,44.362349
2,256,30196,15460352,23.882070,73.788838
2,512,14,14336,13.807355,1.683034
2,512,47,48128,15.554589,1.958411
2,512,93,95232,16.539159,2.273703
2,512,155,158720,17.276124,2.619282
2,512,410,419840,18.679480,4.212294
2,512,1048,1073152,20.033423,4.361167
2,512,1937,1983488,20.919608,11.255776
2,512,2096,2146304,21.033423,7.034840
2,512,2885,2954240,21.494356,15.802991
2,512,8083,8276992,22.980675,40.622078
2,512,10663,10918912,23.380326,52.948537
2,512,16925,17331200,24.046868,82.645023
2,1024,18,36864,15.169925,1.956072
2,1024,43,88064,16.426265,2.230032
2,1024,70,143360,17.129283,2.568683
2,1024,95,194560,17.569856,2.874528
2,1024,131,268288,18.033423,3.349877
2,1024,181,370688,18.499846,3.913500
2,1024,257,526336,19.005625,4.831071
2,1024,297,608256,19.214319,5.291778
2,1024,359,735232,19.487840,6.006807
2,1024,1694,3469312,21.726218,18.274863
2,1024,2561,5244928,22.322492,26.599521
2,1024,3900,7987200,22.929258,39.284589
2,1024,5283,10819584,23.367142,52.475728
2,1024,15200,31129600,24.891784,58.794658
2,1024,16877,34564096,25.042771,161.946779
4,1,8,32,5.000000,1.043773
4,1,10,40,5.321928,1.043476
4,1,33,132,7.044394,1.044163
4,1,39,156,7.285402,1.043893
4,1,1668,6672,12.703904,1.676545
4,1,2306,9224,13.171177,1.676356
4,1,7522,30088,14.876901,1.779245
4,1,9097,36388,15.151175,1.807248
4,1,11333,45332,15.468242,1.955648
4,8,84,2688,11.392317,1.628109
4,8,392,12544,13.614710,1.675919
4,8,394,12608,13.622052,1.676518
4,8,530,16960,14.049849,1.677764
4,8,1432,45824,15.483816,1.807868
4,8,1474,47168,15.525521,1.806360
4,8,1717,54944,15.745674,1.831752
4,8,2507,80224,16.291746,1.957372
4,8,3096,99072,16.596190,1.957276
4,8,3806,121792,16.894060,2.016164
4,8,6618,211776,17.692180,2.254126
4,8,20580,658560,19.328955,3.359970
4,8,48178,1541696,20.556087,5.534224
4,16,10,640,9.321928,1.676409
4,16,19,1216,10.247928,1.630527
4,16,111,7104,12.794416,1.629662
4,16,215,13760,13.748193,1.676710
4,16,259,16576,14.016808,1.740515
4,16,326,20864,14.348728,1.690755
4,16,347,22208,14.438792,1.690744
4,16,374,23936,14.546894,1.703730
4,16,396,25344,14.629357,1.739864
4,16,439,28096,14.778077,1.745771
4,16,870,55680,15.764872,1.831050
4,16,4459,285376,18.122504,2.468089
4,16,4908,314112,18.260920,2.546748
4,16,6857,438848,18.743362,2.848114
4,16,14332,917248,19.806952,3.941740
4,64,10,2560,11.321928,1.630254
